"Salary_Cap_Perc","pts","rookie_contract","drb","age","bird_rights","g","tov","US_Player","ft_pct","stl","ast","blk","ts_pct","pos_PG","fta","ws","vorp","orb","orb_pct","ast_pct","blk_pct","pos_PF"
0.069018464,7.4,0,2.2,19,0,30,2.5,1,0.746,1.1,5,0.4,0.461,1,2,0.1,-0.1,0.7,3.3,29.9,1,0
0.008055798,2.3,0,1.4,22,0,57,0.4,1,0.606,0.3,0.3,0.2,0.511,0,1.2,1.1,-0.1,1,13.2,5.9,1.9,1
0.018819987,4.5,0,2.7,23,0,13,0.7,1,0.545,0.5,0.3,0.8,0.503,0,1.7,0.4,0.1,1.5,12.8,3.7,4.3,1
0.019413985,0.9,0,0.2,24,0,9,0.2,1,0,0.1,0.3,0.3,0.286,0,0,0,0,1,39.2,17.8,8.9,1
0.01408093,1.8,0,0.8,25,0,10,0.6,1,0.25,0,0,0.1,0.61,0,0.4,0,0,1,33,0,2.1,1
0.28105767,19.4,0,8.4,26,0,81,1.5,1,0.833,2,1.9,1.5,0.556,0,3.4,12.5,5.1,2.9,8.4,7.5,2.5,1
0.295523998,15.4,0,8,29,0,63,1.4,1,0.707,2,2.2,1.3,0.57,0,2.4,7.4,3.1,2.2,7.1,9.4,2.5,1
0.025741225,3.9,1,1.1,20,0,46,0.5,1,0.55,0.1,0.5,0.2,0.533,0,0.4,0.7,-0.1,0.7,6.7,6.7,1.1,0
0.026431062,6.7,1,1.9,21,0,65,0.9,1,0.717,0.4,0.9,0.4,0.522,0,1.6,1.4,0,0.8,6,9.8,2,0
0.026805726,2.8,1,1.8,22,0,15,0.3,1,0.818,0.1,0.1,0.6,0.345,0,0.7,0,-0.2,1.3,13,1.7,3.9,0
0.05557241,5.5,1,3.8,23,0,81,1.2,1,0.764,0.6,0.5,0.5,0.518,0,1.8,2.2,-0.5,1.6,10.3,4.8,2,1
0.05705986,4,1,2.1,24,0,64,0.5,1,0.676,0.3,0.3,0.3,0.494,0,1.6,1.2,-0.3,1.1,10.4,3.8,2.1,1
0.057869121,4.1,1,2.3,25,0,45,0.8,1,0.73,0.5,0.3,0.4,0.503,0,1.4,0.5,-0.2,1.1,10.9,3.8,2.7,1
0.015055515,11.5,0,2.9,24,0,82,1.8,1,0.694,1.7,3.7,0.2,0.548,1,2.2,5.8,1.5,0.5,1.6,17.3,0.4,0
0.015020457,11.1,0,2,25,0,82,1.9,1,0.646,1.5,2.8,0.1,0.526,1,2.1,2.3,0,0.5,2.2,14.6,0.3,0
0.012703491,3.3,0,1.5,22,0,58,0.4,1,0.787,0.2,0.2,0.7,0.587,0,1.3,1.6,-0.2,0.8,8.7,2.7,4.9,1
0.013592042,3,0,1.4,24,0,63,0.4,1,0.716,0.1,0.2,0.5,0.655,0,1.2,1.9,-0.1,0.8,9.1,3.4,3.9,0
0.007534322,1.6,0,0.3,22,0,12,0.5,1,0.375,0.1,0.3,0,0.333,0,0.7,-0.3,-0.2,0,0,8.7,0,0
0.036465936,4.7,1,2.3,19,0,71,0.8,1,0.655,0.2,0.6,0.6,0.486,0,0.8,0.6,-0.5,1,8.8,7.7,3.3,0
0.000982424,2.6,0,1,23,0,22,0.6,1,0.933,0.2,0.3,0.1,0.479,0,0.7,0,-0.2,0.2,3.4,6.9,0.9,0
0.004878216,3.2,0,1.1,24,0,14,0.9,1,0.889,0.3,0.4,0.1,0.512,0,0.6,-0.1,-0.2,0.4,4.4,4.9,0.5,0
0.013852418,4,0,0.8,25,0,22,0.5,1,0.75,0.2,0.4,0,0.669,0,0.7,0.4,0.2,0.2,3.3,13.5,0.6,0
0.01408093,5.4,0,1.4,26,0,52,0.9,1,0.806,0.2,0.6,0.1,0.498,0,1.2,0,-0.7,0.4,3.4,7.3,0.4,0
0.113333333,16.4,0,3.3,27,0,81,2.5,1,0.786,1.3,2.8,0.5,0.512,0,4.2,4.4,1.4,0.6,2,14.2,1.1,0
0.115178319,15.5,0,2.1,28,0,75,2.4,1,0.813,1.1,3.8,0.5,0.54,0,4,4.1,0.9,0.8,2.7,18.8,1,0
0.119180298,20.1,0,3.4,29,0,73,2.7,1,0.832,1.3,4.1,0.4,0.536,0,5.1,4.6,1.3,0.9,2.4,15.2,0.7,0
0.121676892,20.7,0,3.9,30,0,59,3.9,1,0.826,1.5,6.5,0.5,0.53,0,6,2.2,1,1.2,3.3,25.6,0.9,0
0.014133713,4.3,1,1.2,24,0,44,0.9,1,0.805,0.3,1.6,0,0.468,1,0.9,0.3,-0.3,0.4,3,16.2,0,0
0.02020202,8.2,0,1.8,25,0,68,1.2,1,0.791,0.6,4.5,0.1,0.549,1,1.3,2.8,0.4,0.4,1.7,29,0.2,0
0.076397627,8.5,0,2,27,0,81,1.4,1,0.766,0.7,5.1,0,0.518,1,0.8,3.8,0.9,0.4,1.5,27.1,0.1,0
0.072426721,11,0,2.1,28,0,69,1.6,1,0.84,1,5,0.1,0.557,1,1.1,5.8,1.9,0.4,1.6,25.1,0.1,0
0.28105767,21.3,0,4.2,27,0,78,4.1,1,0.823,1.4,7,0.4,0.521,1,7.8,6.2,2.4,1.6,4.8,31.6,0.7,0
0.283617201,11.3,0,2.8,29,0,44,2.3,1,0.829,0.9,3.9,0.3,0.57,0,4.8,2.9,0.9,0.8,3.2,22.4,0.8,0
0.012357649,3.9,1,0.9,24,0,35,0.1,1,0.75,0.1,0.2,0.1,0.651,0,0.1,1.1,0.4,0.1,1.7,3.9,0.8,0
0.013592042,6.9,1,1.5,25,0,71,0.3,1,0.913,0.3,0.6,0.1,0.606,0,0.3,2.2,0.5,0.3,1.8,5.8,0.3,1
0.136610554,10.1,0,3,25,0,60,1.5,1,0.758,0.7,0.7,1.5,0.517,0,3.7,2.9,0.2,1.5,8.7,6.2,5.7,1
0.101010101,8.9,0,2.8,26,0,66,1.4,1,0.651,0.6,0.4,0.8,0.533,0,3.2,2.5,-0.2,1.6,9.1,3.6,3,0
0.101627929,7.8,0,3.1,27,0,54,1.3,1,0.724,0.6,0.3,1.1,0.517,0,2.5,1,-0.5,1.6,9.9,2.8,4.6,0
0.104260291,6.1,0,2.4,28,0,56,0.9,1,0.67,0.3,0.5,1,0.548,0,1.9,1.4,-0.2,1.1,8.5,5.1,4.8,1
0.105657805,3.3,0,1.6,29,0,19,0.8,1,0.5,0.2,0.2,0.4,0.46,0,1.4,-0.1,-0.4,0.8,10.4,2.4,3.3,1
0.046526061,12.2,1,3.4,22,0,72,3,1,0.754,1.4,6.6,0.1,0.489,1,3.4,2.5,0.5,0.9,2.9,29.8,0.2,0
0.143807298,12.1,0,1.5,24,0,51,2,1,0.88,1.1,6.1,0,0.533,1,2.5,3.3,1.4,0.5,2.3,44.4,0,0
0.136332652,14.9,0,2.7,25,0,74,2.4,1,0.872,1.2,5.3,0.2,0.533,1,3.8,4.3,1.3,0.8,2.9,27.6,0.5,0
0.003946306,3.6,0,0.8,23,0,11,0.3,1,0.833,0.3,0.2,0,0.492,0,0.5,0,0,0.3,3.5,3.4,0,0
0.023682699,14.7,1,3.7,24,0,82,1.6,1,0.807,0.7,3,0.9,0.556,0,3.3,9.4,3.1,1.6,5.2,14.5,1.8,0
0.035618485,14.1,1,3,25,0,82,1.1,1,0.765,0.8,2.3,0.5,0.524,0,2.9,7,1.7,1.3,4.2,10.8,1,0
0.155952184,13.2,0,3.5,27,0,82,1.1,1,0.768,0.5,3.3,0.4,0.516,0,2.9,7.5,2.5,1.3,4.8,16.5,1,0
0.161895024,14.2,0,4.2,28,0,82,1.2,1,0.778,0.5,3.1,0.6,0.516,0,3,6.2,2.5,1.6,4.9,13.8,1.3,0
0.031604027,3.6,1,1.7,22,0,71,0.8,0,0.511,0.5,0.8,0.2,0.464,0,0.6,0.8,-0.1,0.5,4.6,10.7,1,0
0.032449398,6.7,1,3,23,0,69,1.3,0,0.721,0.9,1.9,0.4,0.497,0,1.5,1.5,0.4,0.7,3.8,14.3,1.6,0
0.03291002,5.9,1,2.8,24,0,66,1,0,0.836,1.1,1.7,0.7,0.5,0,1.1,2.2,1,0.8,4.2,11.4,2.3,0
0.032908862,8.2,1,2.6,19,0,74,0.9,1,0.738,1,0.8,0.1,0.57,0,1.4,4.5,1,1.6,9.1,6.2,0.4,1
0.033539877,15.3,1,3.2,20,0,75,1.6,1,0.735,1.3,1.1,0.3,0.549,0,2.5,5.5,1.2,1.9,6.4,5.8,0.7,1
0.020558924,6.4,1,1.8,23,0,77,1,1,0.737,1,0.8,0.3,0.542,0,2,2.7,0.7,1.1,8,8.2,1.4,0
0.019589818,7.2,1,1.5,24,0,51,1.3,1,0.746,1,1.3,0.4,0.554,1,2.6,1.7,0.1,0.6,4.1,11.2,1.4,0
0.019521596,11.5,1,2.7,25,0,33,2.3,1,0.784,1.5,1.7,0.4,0.596,0,4.1,1.9,0.6,1.1,5.1,12.5,1.2,0
0.033581539,6.6,1,1.8,26,0,75,1.5,1,0.762,0.8,1.5,0.3,0.527,0,2.4,2.7,0.1,0.5,3.1,13.1,1.3,0
0.042603954,7.8,0,1.8,27,0,46,1.7,1,0.725,1.2,1.4,0.5,0.541,0,2.4,1.6,0.5,0.5,3.2,12,2.1,0
0.16969697,18.9,0,2.8,23,1,80,3.1,0,0.707,1,5.8,0.1,0.584,1,4.5,9.6,3.3,0.5,1.7,32.2,0.1,0
0.188747079,18.8,0,2.8,25,1,69,2.4,0,0.715,0.8,6,0.1,0.542,1,5,7,2.6,0.4,1.6,34.1,0.3,0
0.196830266,22,0,2.7,26,1,72,2.6,0,0.782,0.9,6.9,0.1,0.556,1,5,8.6,3.5,0.4,1.3,40.1,0.1,0
0.023059038,5.4,1,1.4,20,0,59,0.7,1,0.653,0.5,0.6,0.7,0.532,0,1.3,1.4,0.2,0.7,6.1,7.8,3.6,0
0.021861818,5.8,1,2,21,0,69,0.5,1,0.697,0.4,0.5,0.7,0.491,0,1.3,0.9,-0.1,0.7,4.9,5.2,3,1
0.068166326,12.8,0,3.2,24,1,81,1.2,1,0.723,0.6,1,0.7,0.541,0,3,5.3,1.2,0.9,3.8,6.3,2,0
0.099156599,6.6,0,1.7,25,0,82,0.8,1,0.789,0.4,1.6,0.4,0.515,0,1.4,2.7,-0.4,1,4.6,9.4,1,0
0.081866943,6.7,0,2.1,27,0,76,1.1,1,0.783,0.3,2.7,0.3,0.529,0,1.2,2.6,0,1.1,4.6,14,0.9,0
0.074130879,3.7,0,1.8,29,0,53,0.6,1,0.8,0.4,1,0.3,0.48,0,0.5,0.7,-0.4,0.9,5.4,7.1,1.2,0
0.008782243,5.9,1,1.9,19,0,80,0.9,1,0.695,0.9,1.1,0.2,0.503,0,2.2,2.1,0.5,1.1,7.5,9.8,1,0
0.013778808,4.6,1,2.5,20,0,57,1.1,1,0.606,1,1.1,0.2,0.468,0,2.2,0.9,0.3,1.4,9.6,9.8,0.9,0
0.055725328,5.5,0,2.2,22,1,35,0.7,1,0.653,0.9,1.3,0.3,0.568,0,2.1,1.8,0.7,0.9,6.4,11.8,1.5,0
0.052828903,8.9,0,2.9,23,1,82,1.1,1,0.71,1.7,1.8,0.3,0.544,0,2.1,6.1,2.3,1.4,6.4,10.4,0.9,0
0.003191172,1,0,0.3,24,0,4,0.3,1,1,0,0,0,0.296,0,1,-0.1,-0.1,0,0,0,0,0
0.148789475,14,0,7.4,25,0,74,1.5,1,0.787,0.6,1.4,0.4,0.529,0,4.3,6.5,1.1,2.6,8.4,6.7,0.8,1
0.155937028,10.3,0,4.6,26,0,68,1.1,1,0.745,0.7,1.9,0.6,0.541,0,2.1,4.5,1.1,1.5,6,10.9,1.7,1
0.172579823,14.3,0,9.8,28,0,73,1.6,1,0.826,0.8,2.4,0.5,0.614,0,2.5,8.5,3.3,2,6.4,10.4,1,1
0.06136746,5.2,1,2.5,20,0,72,1.3,1,0.606,0.6,0.6,1.1,0.521,0,2.4,2.2,0.2,1.2,10.6,6.6,6.2,1
0.063011325,6.8,1,3.2,21,0,74,1,1,0.741,0.6,1.2,1,0.486,0,2.4,2.4,0.5,1.4,8.4,11,4.2,1
0.109439298,8,1,6.4,22,0,80,1.5,1,0.673,0.9,0.8,1.8,0.565,0,4.2,8.3,2.1,3.3,13.4,4.8,4.8,0
0.181818182,5.3,0,5.7,23,0,79,1.6,1,0.503,0.5,1,1.3,0.567,0,2.4,5.4,0.9,3.4,14.4,5.6,3.8,0
0.172202879,9.5,0,8,24,0,73,1.7,1,0.527,0.5,0.9,1.8,0.62,0,2.8,7.9,1.6,4.4,14.3,4.1,4.1,0
0.184253101,11.8,0,7.7,25,0,79,1.7,1,0.593,0.6,1,1.1,0.632,0,3.7,10,1.7,4.1,13.2,4.4,2.4,0
0.19342195,8.8,0,5.1,26,0,45,1.6,1,0.579,0.3,0.5,1.2,0.581,0,3,3.4,-0.2,3.6,13.7,2.4,3.3,0
0.014133713,10.9,1,6.1,24,0,80,1.4,1,0.791,0.8,1.4,0.5,0.588,0,2.8,9.2,1.6,3,10.9,6.3,1.1,1
0.101010101,9.3,0,5.8,25,0,81,1,1,0.789,0.6,1.2,0.2,0.558,0,2.5,7,0.9,2.1,8.2,5.9,0.5,1
0.103980427,10.7,0,5.9,26,0,79,1.4,1,0.68,0.6,1.2,0.3,0.523,0,2.6,5.1,-0.2,2.4,9.2,6.6,0.8,1
0.112048398,10.6,0,6,28,0,75,1.1,1,0.753,0.6,1.1,0.3,0.553,0,2.3,5.7,-0.2,2.3,7.8,5.3,0.8,1
0.052450057,11.8,1,3.8,24,0,63,1.3,0,0.786,0.9,1.4,0.5,0.533,0,1.6,3.7,1.5,0.8,3.4,7.9,1.3,1
0.063962727,9.8,0,3.8,25,0,77,1.2,0,0.816,0.8,1.8,0.4,0.545,0,1.5,3.8,1.2,0.8,3.9,10.9,1.1,1
0.098146231,6.6,0,2.3,26,0,55,1.3,0,0.726,0.5,1.2,0.3,0.518,0,1.3,0.8,-0.2,1,6.3,10.5,1.4,1
0.101243933,8.4,0,2.4,27,0,65,1.1,0,0.8,0.7,1.9,0.2,0.583,0,1,3.5,0.8,0.9,4.4,12.1,0.6,0
0.103091343,6.9,0,2.3,28,0,78,1.3,0,0.741,0.6,1,0.2,0.549,0,0.7,1.9,0.5,0.6,3.8,8.9,0.8,0
0.008055798,1.3,0,0.2,20,0,16,0.1,1,0.75,0.2,0.3,0,0.241,0,0.5,-0.3,-0.2,0.3,8.1,8.2,0,0
0.205151584,15.5,0,2.7,27,0,81,1.6,0,0.855,0.5,2.4,0.2,0.595,0,3.8,7.3,1.8,1,3.8,12.7,0.5,0
0.202020202,19,0,3.3,28,0,72,1.9,0,0.897,0.6,3,0.3,0.595,0,4.3,8,2.5,1.1,3.5,14.1,0.5,0
0.221605345,15,0,2.6,29,0,32,1.7,0,0.897,0.6,1.7,0.1,0.54,0,3.9,1.6,0.1,0.5,2.1,11.3,0.3,0
0.229642279,11.5,0,2.4,30,0,75,1,0,0.851,0.3,1.4,0.2,0.539,0,2.3,2.9,0.7,0.5,2.2,10.1,0.5,0
0.234747785,7,0,2.6,31,0,74,0.7,0,0.849,0.4,1.1,0.1,0.581,0,1.4,4.5,0.8,0.6,3.5,8.3,0.5,0
0.012125375,7.2,0,1,26,0,57,1.3,1,0.798,0.6,2.8,0,0.52,1,2.1,1.3,0.4,0.3,2.8,35.3,0.2,0
0.014133713,7.7,1,1.9,23,0,57,1.3,1,0.776,0.6,1.8,0.1,0.457,0,2.2,0.1,-0.6,0.4,2.3,15.7,0.4,0
0.055617473,12.4,0,2,26,0,74,1.5,1,0.757,0.7,2,0.3,0.492,0,2,2.1,0.2,0.4,1.9,13.2,0.9,0
0.057736878,8.5,0,1.2,27,0,81,0.8,1,0.729,0.7,2,0.2,0.493,0,1,2.3,0,0.4,1.9,14.4,0.6,0
0.019623225,7.3,1,2.5,20,0,35,0.8,1,0.63,0.4,0.9,0.5,0.48,0,1.5,0.5,-0.3,1.1,6.1,8.1,1.8,0
0.019997955,14.4,1,4.3,21,0,82,1.7,1,0.795,0.9,2.1,0.9,0.515,0,2.6,3.1,0.7,1.1,3.5,9.9,2,0
0.007767347,4.4,0,1.3,24,0,64,0.6,0,0.66,0.5,0.9,0.1,0.45,0,0.8,0.5,-0.6,0.4,2.6,6.5,0.4,0
0.012357649,2.8,0,0.7,25,0,54,0.3,0,0.71,0.1,0.7,0.1,0.518,0,0.6,0.7,-0.2,0.4,4.7,9.3,0.4,0
0.014911384,3.4,0,0.9,26,0,63,0.3,0,0.526,0.2,0.4,0.1,0.473,0,0.3,0.5,-0.5,0.4,3.6,4.7,0.6,0
0.101136996,18.3,1,5.8,24,0,80,2.5,0,0.783,0.4,0.8,2,0.614,0,6.2,10.7,2.8,2.6,10.2,5,5.1,0
0.113028404,22.3,1,7.6,25,0,57,2.6,0,0.853,0.5,1.5,1.6,0.592,0,6.9,8.6,3.2,2.6,9.1,9.8,3.9,0
0.234402936,25,0,7.3,26,0,48,3.5,0,0.862,0.4,2,2,0.601,0,8.6,7.4,2.8,2.1,7.2,12.3,4.5,0
0.247398436,22,0,7.7,27,0,55,3.3,0,0.85,0.5,2.3,2,0.587,0,7.4,8.3,2.8,3.1,9.6,11.5,4,0
0.256826005,19.7,0,7.2,28,0,77,3,0,0.866,0.4,1.8,1.9,0.618,0,5.7,10.6,3.3,2.6,9.6,10,4.2,0
0.050887526,8.6,1,4.2,21,0,61,1.1,0,0.772,0.5,1,0.6,0.474,0,2,0.7,-0.7,1.1,5.5,7,2.1,1
0.034289309,18.9,1,6.5,23,0,46,2.4,1,0.815,0.7,1.9,0.4,0.511,0,5.5,3.1,0.5,3.1,10.7,10.2,0.8,1
0.215488222,18,0,5.4,24,0,74,2.2,1,0.714,0.8,1.9,0.2,0.483,0,4.6,1.3,0,2.6,9,11.4,0.4,1
0.225839842,23.6,0,7.2,25,0,68,3.2,1,0.819,0.8,2.2,0.2,0.537,0,7.1,5.7,2.2,2.9,10,12.8,0.5,1
0.239678824,17.6,0,7.6,26,0,69,2.7,1,0.772,0.9,2,0.2,0.513,0,4.2,3,0.8,2.7,9.1,11.8,0.6,0
0.2499432,20.8,0,6.9,27,0,50,2.3,1,0.734,0.9,2.1,0.3,0.531,0,4.9,3,0.9,3.1,9.9,11.5,0.7,0
0.080808081,11.7,0,4.5,21,0,78,2.3,0,0.735,1.1,1.7,0.5,0.53,0,5.2,3.9,-0.1,3.4,12.6,8.5,1.2,0
0.075279947,12.2,0,4.2,22,0,72,2.3,0,0.786,1.1,1.5,0.5,0.562,0,5.2,4.8,0.6,2.8,11.7,9.2,1.4,0
0.071903649,5.2,0,2.6,23,0,62,1.1,0,0.706,0.4,0.6,0.2,0.515,0,2.5,1.1,-0.7,1.4,11,6,1,0
0.068166326,6.2,0,3.4,24,0,77,1.2,0,0.709,0.5,0.7,0.3,0.571,0,3,3.9,-0.2,2.2,13.8,6,1.4,0
